id,text,author,trackType,presentationMode,categories
94386641-8d52-4bea-be73-1631c8e6b7e9,"Because it's worth dreaming and expecting the best from you and others, because once you fulfill your dreams you can make other people happy as well.","Ana Claudia Antunes, A-Z of Happiness: Tips for Living and Breaking Through the Chain that Separates You from Getting That Dream Job",hope,textOverlay,Purpose|Possibility|Connection
5bb37300-d292-46bd-a49d-83913bf5184d,"Even in your pains, troubles or difficulties, create unforgettable memories by putting a smile on the faces of others'.",WISDOM KWASHIE MENSAH (WKM),hope,textOverlay,Connection|Agency|Possibility
3c05ae69-4143-4ab9-aeec-5a91ff174922,A person who always finds something wrong is most likely thinking wrong.,Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
b632d71f-c509-4f59-a31e-7af212b3cf7d,A vessel's beauty does not determine how much water it carries.,Matshona Dhliwayo,hope,textOverlay,Agency|Resilience|Possibility
db5d1ea9-bf3b-4fc3-b200-7e54dd74a631,"Reasons are the fuel for goal achievement. Without a strong enough reason, it’s impossible to persevere.","Mensah Oteh, Unlocking Life's Treasure Chest: Wisdom keys to keep you inspired, encouraged, motivated and focused",hope,textOverlay,Possibility|Growth|Connection
8bf7527c-752b-4541-877d-ae9abdb21bde,Discovering and fulfilling your personal destiny is life’s ultimate challenge and its greatest reward.,Paul O'Brien,hope,textOverlay,Purpose|Growth
1ce721b6-ea3e-4f8b-be63-dbf76852e657,Perhaps by now I'd come far enough that I had the guts to be afraid.,"Cheryl Strayed, Wild: From Lost to Found on the Pacific Crest Trail",hope,textOverlay,Mindfulness|Agency|Resilience
c634e3a1-c1ef-4754-b203-60364e5324e7,"The path from dreams to success does exist. May you have the vision to find it, the courage to get on to it, and the perseverance to follow it.",Kalpana Chawla,hope,textOverlay,Agency|Possibility|Purpose
ee153f2c-11bb-4a41-88b0-f3b7315165b3,"We are strengthening by different experiences in life;Sad times, happy moments.Poverty, riches.Failure, success.Troubles, good times.Losing, winning.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Growth|Resilience|Agency
885dd20a-fb6d-4178-9e3a-3311276a8f32,A sign of gratitude is a thankful smile.,Debasish Mridha,hope,textOverlay,Mindfulness|Agency
1b3bb338-f75e-4d6a-b556-9ebbe78996c5,"Money can cloud your vision. Sometimes, God takes away the money and uses times of adversity to refine us like gold.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Resilience|Possibility|Agency
b91e0f18-601e-4bac-b735-375d49dd82ff,"The object of art is to enhance the beauty, imaginations and joy of life.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
19ea399f-0275-49a7-80c8-a5c642eb0b9f,We must stop destroying human capacity. Now.Too many of today’s leaders are holding back the future because it comes wrapped in risks.,"Bill Jensen, Future Strong",hope,textOverlay,Possibility|Connection|Mindfulness
854cf9c3-7aab-46b4-8cd8-2165bb677e54,"The pain of the journey should challenge you to make change, the vision of what could be drives you forward.",Tony Curl,hope,textOverlay,Growth|Agency|Possibility
ee8082d2-230f-4a89-9027-5f8a17837231,Each day should be founded on a purpose and work in harmony with the core reason for your life.,Mensah Oteh,hope,textOverlay,Connection|Possibility|Purpose
42bb0615-8f28-4bcd-b48c-868a647aab3f,"Encouragement is like water to the soul, it makes everything grow.",Chris Burkmenn,hope,textOverlay,Agency|Possibility|Purpose
911b41f8-f36c-4d4d-9a90-d746b7dbb2e7,"This is the way to shine; to make a difference even as you choose to stand up, speak out and maintain a valid positive opinion.","Sunday Adelaja, The Mountain of Ignorance",hope,textOverlay,Agency|Purpose|Growth
192b0401-c853-4e40-807b-b483da654a72,"We came to the world with love and hopeWe are the creation of hope, faith and love.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
7348c44d-767b-4c8c-ac74-2ac16863e748,"You can gain self-confidence, with the prayerful life, reading and mediation on the Scripture.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Agency|Connection
fe62f976-7563-4cc3-a41a-912db1d1c36e,"A person who is truly cool is a work of art. And remember, original works of art cost exponentially higher than imitations. Just take a look at the the coolest people in history. They will always be a part of history for being extremely original individuals, not imitations.","Suzy Kassem, Rise Up and Salute the Sun: The Writings of Suzy Kassem",hope,textOverlay,Self-Worth|Agency|Connection
07d788ef-e9e2-4213-b48d-f30f15b634d8,The strength of a woman far exceeds the brawn of a man. ~Lisa Antonio,Lisa Antonio,hope,textOverlay,Agency|Resilience|Connection
7efd80ac-9543-4eb1-b5c3-b1f24a1f9619,"In order to change thinking into the positive way, we need to analyze what complexes we have received",Sunday Adelaja,hope,textOverlay,Purpose|Growth
27e28b29-4e67-4ecc-b0cb-cb2bdb8f830d,"The opportunity cost of an unlived dream is not only that dream, but also the dreams the dream was meant to inspire.",Ryan Lilly,hope,textOverlay,Possibility|Purpose|Connection
9953f32a-7adf-48e4-b772-c90d2aaddc71,The two things that truly belong to ourselves are our thoughts and actions.,"Siim Land, Becoming a Self-Empowered Being: The Journey Towards Achieving Body-Mind-Mastery and Living According to One's Calling.",hope,textOverlay,Connection|Agency|Growth
5183cfb3-304e-4dbb-abb5-eb1f5e8d8732,"Each of us channel through the rest of us, which is true on every plane of being and in every field of enterprise and in all walks of life.","Stephen Richards, Ask and the Universe Will Provide: A Straightforward Guide to Manifesting Your Dreams",hope,textOverlay,Possibility|Agency|Growth
798f0753-e052-43b8-8049-ec8fdb1937f3,Don’t let your circumstances and the events in your life rob you of the joy of celebration.,Mensah Oteh,hope,textOverlay,Connection|Possibility|Growth
18a2fb99-0e21-4aa6-87a9-6092ca686763,"The will to love, the desire to help, and an open mind with gratitude can unlock the door to eternal happiness.",Debasish Mridha,hope,textOverlay,Growth|Connection|Mindfulness
7028ac82-c746-4261-82f0-837f4040504e,"In an era where women undress their outfits & give their bodies so carelessly, become the rare wild woman that undresses her mind and soul & knows the worth of what she has to offer.",Nikki Rowe,hope,textOverlay,Self-Worth|Agency|Mindfulness
977f6bfd-8380-42b9-92d5-83b573e2e52a,There is something remarkable about each one of us. Seize the opportunity to look within and rediscover yourself.,Roopleen,hope,textOverlay,Possibility|Growth|Connection
04b2048c-9954-46e5-95e4-13c1bbf308aa,It is still relevant today to project a confident image through good body posture.,"Cindy Ann Peterson, My Style, My Way: Top Experts Reveal How to Create Yours Today",hope,textOverlay,Self-Worth|Possibility|Growth
7703f6b0-e8e6-48cf-8876-9c60d22070bc,"When you see yourself in a shattered mirror, don't think of it as the broken pieces of yourself. Think of it as all of the pieces that make up you.",Blaque Diamond,hope,textOverlay,Connection|Possibility|Self-Worth
ddedb9d7-2255-4d81-b5fa-7072f7a19a8a,"Knowing and doing are two separate things, and don't always sync up in life.","Nenia Campbell, Bleeds My Desire",hope,textOverlay,Mindfulness|Agency|Growth
8b47865f-9770-47c5-84f8-133c652f4ed1,There is a season for everything under the sun—even when we can’t see the sun.,"Jared Brock, A Year of Living Prayerfully: How a Curious Traveler Met the Pope, Walked on Coals, Danced with Rabbis, and Revived His Prayer Life",hope,textOverlay,Purpose|Resilience
98db1e3f-3727-4f4b-83bf-7eacd57d4284,"You have to go head, even if no one goes with you.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Agency|Possibility|Resilience
06a45dc1-d229-4603-bbce-4c3d9ccd6c93,Your life is a book. Everyone could read it.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Self-Worth|Growth|Connection
9af284fd-c0ce-4641-8ecd-92a8564434a3,"Success is a way of life, which progressively expands your joyfulness, happiness, and fulfillment.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
77d6d911-597d-414c-a285-365119cf9b32,"On the road to success there are determination, real hard work, perseverance and challenges to tackle.",Ahmet Adam Asar,hope,textOverlay,Resilience|Connection|Mindfulness
c88c7048-7b58-4fee-8933-221eb367b8a8,Your mindset controls every result in your life... Mindset matters most if you are above the ground and breathing,Tony Dovale,hope,textOverlay,Resilience|Self-Worth
e94f1de1-bd3f-4a02-b816-5bd41a66eca0,"The Futures Bright, Wear Your Sunglasses",Ian Somerhalder,hope,textOverlay,Mindfulness|Growth|Connection
ae35079a-d639-41ea-a677-54095a26416b,"The sun is never denied the light it gives; likewise, you are never denied the kindness you bestow.",Matshona Dhliwayo,hope,textOverlay,Connection|Growth
cc1450b0-a8b6-4c4e-8eac-544e23171c75,"We can see the beauty of life, with positive focus.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Resilience|Possibility|Agency
c1b390f4-7637-4970-80cf-2a056b2d1b93,"Rome wasn’t built in a day, but that's because they never used Cosmic Ordering.","Stephen Richards, Cosmic Ordering: You can be successful",hope,textOverlay,Agency|Connection|Purpose
8d2d6e5f-b61c-4a2e-a689-a3302326a35d,"The danger of venturing into uncharted waters is not nearly as dangerous as staying on shore, waiting for your boat to come in.","Charles F. Glassman, Brain Drain   The Breakthrough That Will Change Your Life",hope,textOverlay,Connection|Agency|Possibility
e308d5a8-162d-475a-9974-e33583776098,"You can be beautiful, kind and, also, strong. Strength can be shown in very many ways besides a sword or bow.","Ufuoma Apoki, The Return of Lucas",hope,textOverlay,Connection|Agency|Resilience
7d048e26-14e2-4443-9bf8-4e6a6fe63143,"Our distracted digital world is here to stay, so the question is more of how we can truly embrace the beauty that is the stillness and the silence.","Tony Curl, Seriously Simple Stuff to Get You Unstuck",hope,textOverlay,Mindfulness|Agency
75293d48-aad7-4c85-bdf5-9213b0b980b5,The real challenge is for each of us to determine where we feel we can make the most impact.,"Jay Samit, Disrupt You!: Master Personal Transformation, Seize Opportunity, and Thrive in the Era of Endless Innovation",hope,textOverlay,Growth|Purpose|Connection
428e0792-cd1f-4fa1-84a5-76aad1daaf00,Feeling undeserving is never compatible with the ability to attract or create wealth.,"Stephen Richards, Ask and the Universe Will Provide: A Straightforward Guide to Manifesting Your Dreams",hope,textOverlay,Possibility|Agency|Growth
a059525b-9712-41e0-8aff-e9e27cc2d626,"There is non who is unfriendly, even the person we may regard as unfriendly has a friend. Our mind is the only limitation and barrier to people","Ernest Agyemang Yeboah, Distinctive Footprints of Life: Where Are You Heading Towards?",hope,textOverlay,Connection|Growth|Purpose
724c77e3-16d6-4e7f-82f4-eb537f4149dd,I hate pretty much everyone almost as much as I love myself.,"A.D. Aliwat, Alpha",hope,textOverlay,Self-Worth|Connection
5dd5005a-3164-42f8-93af-bbe95d1b21fa,"Everybody is fighting a hard battle that you know nothing about, never give up with yours.",Auliq Ice,hope,textOverlay,Purpose|Resilience|Growth
be7881db-6e11-4d16-b7ea-bbe776ffb263,"What is your motivation? When you drill down and ask, ""What if there was zero ROI (of any form)?,"" you'll discover your highest and best use of time.",Richie Norton,hope,textOverlay,Purpose|Possibility|Connection
84972d61-29f4-4d7a-b5a9-1a09d4f24aab,"The far we can see, we are! It is time we lifted our eyes beyond the horizon of our present boundaries and see goodies ahead of us.","Ernest Agyemang Yeboah, The Untapped Wonderer in You: Dare to Do the Undone",hope,textOverlay,Possibility|Agency|Growth
d28d7777-6851-4150-814c-d383294616b1,"Be like seeds; do not see dirt thrown at you as your enemy, but as ground to grow.",Matshona Dhliwayo,hope,textOverlay,Resilience|Growth
f809db19-2d96-4872-a11a-1bc883cab481,"You can do anything you want to do, if you want to do it bad enough.",Tim Carter my dad,hope,textOverlay,Agency|Possibility|Growth
20315ba7-0e79-445d-8b08-786c2a6824aa,"Success is within reach of all people, but you can grasp it only when you realise the power within you.","Stephen Richards, Think Your way to Success: Let Your Dreams Run Free",hope,textOverlay,Agency|Connection|Growth
6089d0f1-924f-47f6-8fad-a33e1e953877,"There should be a healthy ‘stubbornness’, assertiveness and confidence that comes from knowledge of your clear vision, mission, values and personal brand.","Archibald Marwizi, Making Success Deliberate",hope,textOverlay,Purpose|Growth|Mindfulness
fba36a45-bd43-4f0f-9690-d9c3fd67ad15,You need to make effort and commit time to do what you love.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Purpose|Growth|Agency
3552d313-1d02-4722-b82b-d73316d751fb,"Falling in love was simple; one had only to yield. Digesting another person, however, and sustaining love, was bloody work, and not a soft job.","Hanif Kureishi, Midnight all Day",hope,textOverlay,Resilience|Connection|Mindfulness
02180c05-2ede-4963-a955-2bd84d04527b,We only have one life and two choices: sadness and regret for a past we cannot change or happiness for every moment we can choose how to live.,Marino Baccarini,hope,textOverlay,Agency|Growth|Mindfulness
9030f517-d84f-4944-9b5e-baa749cc4014,"There are places and spaces you will never see or know, unless you move NOW!!",Bobby F. Kimbrough Jr.,hope,textOverlay,Resilience|Agency|Mindfulness
74406de1-d9ce-471f-b4a4-b22f937d7c18,The secret of success is the strength to overcome any obstacle.,"Lailah Gifty Akita, The Alphabets of  Success: Passion Driven Life",hope,textOverlay,Resilience|Agency|Growth
5b736059-55c8-4d16-b7dc-08d846a4c27e,Divine spirit dwells in the soul of every man.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Growth
81ede7f1-843e-48c6-a174-e7eb810c5b21,To the degree we give power to anything outside ourselves we become powerless,Erin Fall Haskell,hope,textOverlay,Mindfulness|Agency
2e25ba13-4c2e-4be3-9d32-e4b9af94adc2,"When a man is at peace he is a man, when angry he is an animal.",Amit Kalantri,hope,textOverlay,Mindfulness|Growth
6eb410fe-6775-4216-98fd-1242d5d8726f,There’s no matter here you can’t re-matter into love.,"Laurie Perez, The Look of Amie Martine",hope,textOverlay,Purpose|Agency|Resilience
